chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr17	45148057	45148979	45148518	HEXIM1	ENSG00000186834.4	protein_coding	+	44
chr17	45149161	45149569	45149365	HEXIM1	ENSG00000186834.4	protein_coding	+	891
chr17	45311710	45312430	45312070	MAP3K14	ENSG00000006062.18	protein_coding	-	-4958
chr17	46192474	46194432	46193453	KANSL1-AS1	ENSG00000214401.6	lncRNA	+	-112
chr17	46579848	46580177	46580012	ARL17A	ENSG00000185829.19	protein_coding	-	318
chr17	47650156	47650993	47650574	KPNB1	ENSG00000108424.11	protein_coding	+	1099
chr17	47708778	47709418	47709098	TBKBP1	ENSG00000198933.11	protein_coding	+	14938
chr17	48240997	48241658	48241327	RNU6-1152P	ENSG00000207306.1	snRNA	-	44542
chr17	48542971	48544110	48543540	HOXB-AS1	ENSG00000230148.8	lncRNA	+	-10
chr17	48555187	48556133	48555660	HOXB-AS2	ENSG00000239552.2	lncRNA	+	-1601
chr17	48577717	48579095	48578406	HOXB4	ENSG00000182742.6	protein_coding	-	57
chr17	48593059	48594312	48593685	HOXB5	ENSG00000120075.6	protein_coding	-	-93
chr17	48603619	48605205	48604412	HOXB3	ENSG00000120093.12	protein_coding	-	-499
chr17	48624950	48626981	48625965	HOXB9	ENSG00000170689.10	protein_coding	-	-392
chr17	48907749	48909392	48908570	UBE2Z	ENSG00000159202.18	protein_coding	+	164
chr17	49730000	49730708	49730354	SLC35B1	ENSG00000121073.15	protein_coding	-	21341
chr17	49788287	49789464	49788875	KAT7	ENSG00000136504.15	protein_coding	+	252
chr17	50150741	50151349	50151045	PPP1R9B	ENSG00000108819.11	protein_coding	-	369
chr17	50199749	50201256	50200502	ENSG00000249406	ENSG00000249406.3	lncRNA	+	627
chr17	50559785	50561014	50560399	CACNA1G	ENSG00000006283.18	protein_coding	+	-315
chr17	50618244	50618872	50618558	ENSG00000251239	ENSG00000251239.1	lncRNA	-	-13381
chr17	50625837	50626679	50626258	ENSG00000251239	ENSG00000251239.1	lncRNA	-	-5681
chr17	51045631	51046004	51045817	ENSG00000249870	ENSG00000249870.1	lncRNA	+	3294
chr17	51046395	51047374	51046884	ENSG00000249870	ENSG00000249870.1	lncRNA	+	4361
chr17	52418943	52419792	52419367	LINC01982	ENSG00000263317.1	lncRNA	+	28853
chr17	56593101	56594452	56593776	NOG	ENSG00000183691.6	protein_coding	+	78
chr17	57255574	57257132	57256353	ENSG00000286732	ENSG00000286732.1	lncRNA	-	499
chr17	57420086	57420764	57420425	ENSG00000279281	ENSG00000279281.1	TEC	+	-27792
chr17	57481749	57482677	57482213	ENSG00000279281	ENSG00000279281.1	TEC	+	33996
chr17	57954391	57954966	57954678	CUEDC1	ENSG00000180891.13	protein_coding	-	-733
chr17	57954958	57955962	57955460	CUEDC1	ENSG00000180891.13	protein_coding	-	49
chr17	58323734	58325764	58324749	TSPOAP1-AS1	ENSG00000265148.7	lncRNA	+	278
chr17	58415358	58415688	58415523	ENSG00000285897	ENSG00000285897.1	protein_coding	-	-2071
chr17	59154364	59155881	59155122	SKA2	ENSG00000182628.13	protein_coding	-	-137
chr17	61157265	61158021	61157643	ENSG00000286997	ENSG00000286997.1	lncRNA	-	21675
chr17	61168511	61169090	61168800	ENSG00000286997	ENSG00000286997.1	lncRNA	-	32832
chr17	62968473	62968862	62968667	ENSG00000283538	ENSG00000283538.3	lncRNA	-	119
chr17	64724232	64724624	64724428	MICOS10P2	ENSG00000270714.1	processed_pseudogene	-	-23063
chr17	65742408	65743677	65743042	ENSG00000270870	ENSG00000270870.1	processed_pseudogene	+	88129
chr17	65902728	65903527	65903127	ENSG00000270870	ENSG00000270870.1	processed_pseudogene	+	248214
chr17	67605112	67605578	67605345	ENSG00000279917	ENSG00000279917.1	TEC	+	-5931
chr17	67963107	67963649	67963378	ENSG00000279573	ENSG00000279573.1	TEC	+	8065
chr17	69607126	69607968	69607547	LINC01483	ENSG00000227517.7	lncRNA	+	30297
chr17	70405420	70406274	70405847	ENSG00000267109	ENSG00000267109.1	lncRNA	-	36932
chr17	74841978	74843293	74842635	GRIN2C	ENSG00000161509.14	protein_coding	-	-18868
chr17	79023981	79024303	79024142	C1QTNF1	ENSG00000173918.15	protein_coding	+	1329
chr17	79810079	79810538	79810308	CBX8	ENSG00000141570.11	protein_coding	-	8626
chr17	79837232	79837805	79837518	CBX4	ENSG00000141582.15	protein_coding	-	-1921
chr17	80544604	80545753	80545178	ENSG00000289764	ENSG00000289764.2	protein_coding	+	104
chr17	81395002	81395652	81395327	BAHCC1	ENSG00000266074.11	protein_coding	+	-129
chr18	5546654	5547018	5546836	ENSG00000264000	ENSG00000264000.1	lncRNA	+	-20293
chr18	5889913	5891279	5890596	ENSG00000264449	ENSG00000264449.6	lncRNA	+	3110
chr18	7176963	7177497	7177230	SLC25A51P2	ENSG00000263716.1	processed_pseudogene	+	42300
chr18	7656992	7657683	7657337	PTPRM	ENSG00000173482.17	protein_coding	+	90556
chr18	10487457	10488434	10487945	APCDD1	ENSG00000154856.13	protein_coding	+	33311
chr18	13501012	13501605	13501308	ENSG00000267366	ENSG00000267366.1	lncRNA	-	20
chr18	22168327	22168702	22168514	GATA6	ENSG00000141448.11	protein_coding	+	-1074
chr18	24878327	24878678	24878502	LINC01894	ENSG00000264345.2	lncRNA	-	-109416
chr18	25126745	25127122	25126933	ENSG00000285595	ENSG00000285595.1	lncRNA	+	-69729
chr18	25230662	25231593	25231127	ENSG00000279439	ENSG00000279439.1	TEC	-	28291
chr18	25288972	25289607	25289289	ENSG00000264434	ENSG00000264434.2	lncRNA	+	-12836
chr18	25853314	25854260	25853787	RN7SL97P	ENSG00000242216.3	misc_RNA	-	35256
chr18	26057144	26057851	26057497	SS18	ENSG00000141380.14	protein_coding	-	-33719
chr18	26335106	26336592	26335849	ENSG00000264911	ENSG00000264911.1	processed_pseudogene	+	-12497
chr18	26547775	26550305	26549040	ENSG00000277534	ENSG00000277534.1	lncRNA	-	3250
chr18	26812951	26813432	26813191	ENSG00000263382	ENSG00000263382.2	lncRNA	-	-11979
chr18	28147393	28148162	28147777	ENSG00000274578	ENSG00000274578.1	lncRNA	-	1075
chr18	32469138	32469501	32469319	ENSG00000285095	ENSG00000285095.2	lncRNA	+	-968
chr18	35024946	35025425	35025185	MAPRE2	ENSG00000166974.13	protein_coding	+	48258
chr18	36476263	36476815	36476539	ENSG00000286890	ENSG00000286890.1	lncRNA	-	52355
chr18	37564785	37565389	37565087	ENSG00000285940	ENSG00000285940.4	lncRNA	+	-193
chr18	39463903	39464503	39464203	RPL7AP66	ENSG00000175886.10	processed_pseudogene	-	128532
chr18	44507684	44508472	44508078	MLECP1	ENSG00000277899.1	processed_pseudogene	+	-14287
chr18	44733371	44733842	44733606	ENSG00000280365	ENSG00000280365.1	TEC	+	1032
chr18	45449431	45450789	45450110	SLC14A2-AS1	ENSG00000267097.1	lncRNA	-	-33107
chr18	45567167	45567557	45567362	ENSG00000267193	ENSG00000267193.7	lncRNA	-	-8141
chr18	46632445	46633157	46632801	LOXHD1	ENSG00000167210.17	protein_coding	-	-24418
chr18	48949858	48950398	48950128	SMAD7	ENSG00000101665.10	protein_coding	-	-836
chr18	51398063	51398586	51398324	SS18L2P2	ENSG00000266201.1	processed_pseudogene	-	-23349
chr18	53093623	53094108	53093865	MIR4528	ENSG00000263872.1	miRNA	+	-143235
chr18	55097728	55098189	55097958	LINC01929	ENSG00000267013.6	lncRNA	-	-26347
chr18	55321388	55322089	55321738	TCF4-AS1	ENSG00000267028.1	lncRNA	+	-130794
chr18	55322091	55322901	55322496	TCF4-AS1	ENSG00000267028.1	lncRNA	+	-130036
chr18	55405452	55406239	55405845	TCF4-AS1	ENSG00000267028.1	lncRNA	+	-46687
chr18	55587844	55588385	55588114	ENSG00000267284	ENSG00000267284.2	lncRNA	+	-1789
chr18	57437850	57438182	57438016	ONECUT2	ENSG00000119547.6	protein_coding	+	2643
chr18	59123712	59124099	59123905	SEC11C	ENSG00000166562.9	protein_coding	+	-15960
chr18	61502501	61502879	61502690	ENSG00000267316	ENSG00000267316.5	lncRNA	-	-76765
chr18	62281673	62282086	62281879	ENSG00000267560	ENSG00000267560.1	lncRNA	-	-19118
chr18	65091752	65092111	65091931	ENSG00000263863	ENSG00000263863.1	lncRNA	-	-33778
chr18	66729780	66730250	66730015	CDH19	ENSG00000071991.9	protein_coding	-	125878
chr18	74353176	74353574	74353375	FAUP1	ENSG00000235297.3	processed_pseudogene	-	-36921
chr18	74796890	74798266	74797578	ZNF407-AS1	ENSG00000264247.2	lncRNA	-	198694
chr18	75210605	75210994	75210799	TSHZ1	ENSG00000179981.11	protein_coding	+	45
chr18	75267677	75268271	75267974	TSHZ1	ENSG00000179981.11	protein_coding	+	57220
chr18	75479006	75479565	75479285	ENSG00000286603	ENSG00000286603.1	lncRNA	+	6492
chr18	76430616	76430974	76430795	ENSG00000280205	ENSG00000280205.1	TEC	-	41390
chr18	79395693	79396410	79396051	NFATC1	ENSG00000131196.18	protein_coding	+	196
chr19	1465282	1466223	1465752	ENSG00000267317	ENSG00000267317.2	lncRNA	-	7173
chr19	8334397	8335861	8335129	KANK3	ENSG00000186994.12	protein_coding	-	-8132
chr19	12668862	12670279	12669570	WDR83OS	ENSG00000105583.11	protein_coding	-	156
chr19	12736740	12737825	12737282	GET3	ENSG00000198356.12	protein_coding	+	144
chr19	12789659	12790569	12790114	JUNB	ENSG00000171223.6	protein_coding	+	-1371
chr19	12791180	12791980	12791580	JUNB	ENSG00000171223.6	protein_coding	+	95
chr19	12806330	12806958	12806644	RNASEH2A	ENSG00000104889.7	protein_coding	+	61
chr19	12836269	12836631	12836450	RTBDN	ENSG00000132026.15	protein_coding	-	1023
chr19	12885482	12885975	12885728	KLF1	ENSG00000105610.6	protein_coding	-	-1472
chr19	12937845	12939685	12938765	CALR	ENSG00000179218.15	protein_coding	+	188
chr19	13001694	13003025	13002359	NFIX	ENSG00000008441.19	protein_coding	+	6885
chr19	15113664	15114588	15114126	SYDE1	ENSG00000105137.13	protein_coding	+	6726
chr19	15248912	15249504	15249208	EPHX3	ENSG00000105131.8	protein_coding	-	15774
chr19	15398421	15399685	15399053	ENSG00000279716	ENSG00000279716.1	TEC	+	358
chr19	19320316	19321197	19320756	MAU2	ENSG00000129933.21	protein_coding	+	-72
chr19	21751076	21751973	21751524	CCNYL6	ENSG00000269845.1	transcribed_processed_pseudogene	+	778
chr19	30682536	30683475	30683005	ENSG00000267760	ENSG00000267760.1	lncRNA	-	14359
chr19	31338033	31338479	31338256	TSHZ3-AS1	ENSG00000267662.1	lncRNA	+	-10624
chr19	31350669	31351881	31351275	TSHZ3	ENSG00000121297.8	protein_coding	-	1840
chr19	31717995	31718570	31718282	RNA5SP471	ENSG00000252780.1	rRNA_pseudogene	-	62822
chr19	31962470	31963048	31962759	LINC01533	ENSG00000267779.7	lncRNA	+	-63048
chr19	32017369	32018662	32018015	LINC01533	ENSG00000267779.7	lncRNA	+	-7792
chr19	35748157	35748758	35748457	LIN37	ENSG00000267796.8	protein_coding	+	97
chr19	35936170	35936791	35936480	LRFN3	ENSG00000126243.9	protein_coding	+	1123
chr19	39125437	39126134	39125785	PAK4	ENSG00000130669.17	protein_coding	+	16
chr19	39506993	39507519	39507256	SELENOV	ENSG00000186838.15	protein_coding	+	-7882
chr19	40321619	40322659	40322139	Y_RNA	ENSG00000207281.1	misc_RNA	-	-17024
chr19	40596838	40597363	40597100	LTBP4	ENSG00000090006.18	protein_coding	+	4218
chr19	41352478	41353204	41352841	TGFB1	ENSG00000105329.11	protein_coding	-	-1080
chr19	42176310	42177566	42176938	POU2F2	ENSG00000028277.22	protein_coding	-	-19646
chr19	42216667	42218181	42217424	DEDD2	ENSG00000160570.14	protein_coding	-	-2715
chr19	42252632	42252971	42252801	ERF	ENSG00000105722.10	protein_coding	-	-2326
chr19	42254932	42255476	42255204	ENSG00000268643	ENSG00000268643.2	protein_coding	-	73
chr19	42268081	42269367	42268724	CIC	ENSG00000079432.9	protein_coding	+	188
chr19	42279790	42281495	42280642	CIC	ENSG00000079432.9	protein_coding	+	12106
chr19	43465527	43465864	43465695	LYPD3	ENSG00000124466.9	protein_coding	-	88
chr19	45470111	45470580	45470345	FOSB	ENSG00000125740.15	protein_coding	+	2351
chr19	45507203	45507974	45507588	VASP	ENSG00000125753.15	protein_coding	+	1010
chr19	45711938	45712858	45712398	ENSG00000279407	ENSG00000279407.1	TEC	-	-4982
chr19	45779463	45779878	45779670	DMPK	ENSG00000104936.20	protein_coding	-	-2881
chr19	46660821	46661742	46661281	DACT3	ENSG00000197380.11	protein_coding	-	100
chr19	48445138	48446512	48445825	GRWD1	ENSG00000105447.13	protein_coding	+	-15
chr19	48636875	48637233	48637054	DBP	ENSG00000105516.11	protein_coding	-	-324
chr19	49497250	49497579	49497414	SNORD35B	ENSG00000200530.1	snoRNA	+	-305
chr19	49639976	49640980	49640478	RRAS	ENSG00000126458.4	protein_coding	-	336
chr19	50718385	50718758	50718571	SHANK1	ENSG00000161681.17	protein_coding	-	-1230
chr19	51690704	51691040	51690872	MIR99B	ENSG00000207550.1	miRNA	+	-1739
chr19	56840508	56840955	56840731	ZIM2	ENSG00000269699.7	protein_coding	-	1
chr19	58562128	58563119	58562623	MZF1-AS1	ENSG00000267858.8	lncRNA	+	3499
chr2	8679809	8680141	8679975	ID2	ENSG00000115738.10	protein_coding	+	1131
chr2	10260079	10260540	10260309	RN7SL66P	ENSG00000264030.2	misc_RNA	+	-20318
chr2	12176964	12177950	12177457	ENSG00000289856	ENSG00000289856.1	lncRNA	-	-15393
chr2	12719774	12720137	12719955	TRIB2	ENSG00000071575.12	protein_coding	+	3046
chr2	12965438	12965968	12965703	ENSG00000285876	ENSG00000285876.1	lncRNA	+	-35249
chr2	15636934	15637834	15637384	ENSG00000224194	ENSG00000224194.1	lncRNA	-	-43099
chr2	16050747	16051586	16051166	ENSG00000226764	ENSG00000226764.2	lncRNA	-	-11718
chr2	18440034	18440856	18440445	ENSG00000287881	ENSG00000287881.1	lncRNA	+	36479
chr2	19130095	19130984	19130539	ENSG00000287284	ENSG00000287284.1	lncRNA	+	190843
chr2	19540965	19541595	19541280	LINC01808	ENSG00000237992.3	lncRNA	+	72284
chr2	19632117	19632796	19632456	ENSG00000235911	ENSG00000235911.1	lncRNA	+	-79258
chr2	20326138	20326580	20326359	PUM2	ENSG00000055917.17	protein_coding	-	-25874
chr2	20446725	20448847	20447786	RHOB	ENSG00000143878.10	protein_coding	+	713
chr2	20933441	20934678	20934059	ENSG00000261012	ENSG00000261012.2	lncRNA	-	-66857
chr2	21051995	21052415	21052205	APOB	ENSG00000084674.15	protein_coding	-	8133
chr2	23384487	23387453	23385970	KLHL29	ENSG00000119771.15	protein_coding	+	792
chr2	23757611	23758068	23757839	ENSG00000283031	ENSG00000283031.2	lncRNA	-	72387
chr2	24768469	24769016	24768742	CENPO	ENSG00000138092.11	protein_coding	+	-24393
chr2	25257007	25257391	25257199	LINC01381	ENSG00000230452.1	lncRNA	+	52887
chr2	25314949	25315512	25315230	MIR1301	ENSG00000221445.3	miRNA	-	-13490
chr2	25981569	25983116	25982342	KIF3C	ENSG00000084731.15	protein_coding	-	-406
chr2	26184414	26185422	26184918	GAREM2	ENSG00000157833.13	protein_coding	+	11831
chr2	26696240	26696854	26696547	KCNK3	ENSG00000171303.8	protein_coding	+	3826
chr2	27408631	27410272	27409451	PPM1G	ENSG00000115241.11	protein_coding	-	-139
chr2	27720033	27720485	27720259	LINC01460	ENSG00000205334.4	lncRNA	-	3522
chr2	27860170	27860617	27860393	BABAM2	ENSG00000158019.21	protein_coding	+	-29547
chr2	27954260	27955505	27954882	MIR4263	ENSG00000265321.1	miRNA	+	-41484
chr2	28390051	28391338	28390694	FOSL2	ENSG00000075426.12	protein_coding	+	-1753
chr2	29920106	29921963	29921034	ALK	ENSG00000171094.18	protein_coding	-	-551
chr2	38581216	38582006	38581611	ENSG00000235586	ENSG00000235586.1	lncRNA	+	-19986
chr2	42117425	42117767	42117596	EML4	ENSG00000143924.19	protein_coding	+	-51756
chr2	44547639	44548128	44547883	CAMKMT	ENSG00000143919.16	protein_coding	+	185937
chr2	45008752	45010507	45009629	SIX2	ENSG00000170577.8	protein_coding	-	178
chr2	45649830	45652129	45650979	PRKCE	ENSG00000171132.14	protein_coding	+	-365
chr2	45885028	45885742	45885385	RPL26P15	ENSG00000233829.1	processed_pseudogene	-	-118923
chr2	46481394	46481974	46481684	TMEM247	ENSG00000284701.1	protein_coding	+	2120
chr2	46542928	46544428	46543678	ATP6V1E2	ENSG00000250565.7	protein_coding	-	1102
chr2	47520800	47521859	47521329	MSH2-OT1	ENSG00000235760.4	lncRNA	+	-5678
chr2	47570490	47571984	47571237	KCNK12	ENSG00000184261.5	protein_coding	-	253
chr2	53969301	53969654	53969477	ACYP2	ENSG00000170634.13	protein_coding	+	-1360
chr2	55364152	55364717	55364434	CCDC88A	ENSG00000115355.18	protein_coding	-	-55460
chr2	55992469	55992957	55992713	MIR216A	ENSG00000207798.1	miRNA	-	3655
chr2	57989906	57990540	57990223	ENSG00000287875	ENSG00000287875.1	lncRNA	-	-56476
chr2	61537994	61539168	61538581	XPO1	ENSG00000082898.19	protein_coding	-	-159
chr2	63313025	63313409	63313217	MTFR2P1	ENSG00000233716.1	processed_pseudogene	-	79641
chr2	65071494	65071922	65071708	CEP68	ENSG00000011523.15	protein_coding	+	15355
chr2	65722042	65722425	65722233	KRT18P33	ENSG00000214533.3	processed_pseudogene	+	55539
chr2	66434730	66435582	66435156	MEIS1-AS3	ENSG00000226819.1	lncRNA	-	1687
chr2	66686749	66687109	66686929	LINC01797	ENSG00000237179.6	lncRNA	-	-16322
chr2	66691223	66691570	66691396	LINC01797	ENSG00000237179.6	lncRNA	-	-11855
chr2	66804974	66805778	66805376	DNMT3AP1	ENSG00000224071.1	processed_pseudogene	-	-17193
chr2	67054529	67055305	67054917	ENSG00000223859	ENSG00000223859.1	lncRNA	+	14372
chr2	67561235	67561997	67561616	LINC02831	ENSG00000224173.2	lncRNA	+	-450
chr2	67650707	67651255	67650981	ENSG00000286002	ENSG00000286002.1	lncRNA	+	-26517
chr2	67840316	67840858	67840587	LINC01812	ENSG00000237013.1	lncRNA	-	15026
chr2	70087930	70088887	70088408	PCBP1	ENSG00000169564.7	protein_coding	+	932
chr2	73290950	73292169	73291559	EGR4	ENSG00000135625.8	protein_coding	-	-2141
chr2	73830918	73831438	73831178	STAMBP	ENSG00000124356.17	protein_coding	+	2263
chr2	74414476	74416023	74415249	ENSG00000286623	ENSG00000286623.1	lncRNA	+	-172
chr2	74529127	74531058	74530092	AUP1	ENSG00000115307.17	protein_coding	-	333
chr2	78784391	78784960	78784675	RNU6-827P	ENSG00000202423.1	snRNA	+	-97771
chr2	98471424	98471998	98471711	INPP4A	ENSG00000040933.16	protein_coding	+	26858
chr2	99644387	99644902	99644644	REV1	ENSG00000135945.10	protein_coding	-	154610
chr2	100283905	100284653	100284279	LONRF2	ENSG00000170500.13	protein_coding	-	-38221
chr2	100822636	100822951	100822793	ENSG00000232034	ENSG00000232034.1	lncRNA	+	133
chr2	103161399	103161787	103161593	ENSG00000229209	ENSG00000229209.1	lncRNA	-	-14666
chr2	104849535	104849893	104849714	PANTR1	ENSG00000233639.9	lncRNA	-	-3468
chr2	112275120	112276454	112275787	ZC3H6	ENSG00000188177.15	protein_coding	+	191
chr2	115552738	115553273	115553005	RPSAP23	ENSG00000230391.1	processed_pseudogene	+	84950
chr2	118047314	118047832	118047573	RN7SL111P	ENSG00000243510.3	misc_RNA	+	31189
chr2	120344196	120344689	120344442	INHBB	ENSG00000163083.6	protein_coding	+	-1693
chr2	136013837	136014629	136014233	DARS1	ENSG00000115866.11	protein_coding	-	28134
chr2	143162038	143162638	143162338	ENSG00000257284	ENSG00000257284.1	lncRNA	-	-9833
chr2	143259375	143259935	143259655	ENSG00000257284	ENSG00000257284.1	lncRNA	-	87484
chr2	144357963	144358355	144358159	GTDC1	ENSG00000121964.15	protein_coding	-	25592
chr2	144434703	144435211	144434957	ENSG00000283118	ENSG00000283118.1	lncRNA	+	-9890
chr2	144456599	144457107	144456853	ENSG00000283118	ENSG00000283118.1	lncRNA	+	12006
chr2	144469787	144470141	144469964	ENSG00000283118	ENSG00000283118.1	lncRNA	+	25117
chr2	144501118	144501493	144501305	ENSG00000279166	ENSG00000279166.1	TEC	-	4428
chr2	144513630	144514175	144513902	ZEB2-AS1	ENSG00000238057.10	lncRNA	+	-4075
chr2	144516754	144517861	144517307	ZEB2-AS1	ENSG00000238057.10	lncRNA	+	-670
chr2	144519988	144520654	144520321	ENSG00000273537	ENSG00000273537.1	misc_RNA	+	-134
chr2	144596060	144596703	144596381	TEX41	ENSG00000226674.11	lncRNA	+	-69930
chr2	144937924	144938930	144938427	LINC01966	ENSG00000268580.1	lncRNA	-	56395
chr2	145751576	145752863	145752219	METAP2P1	ENSG00000234119.1	processed_pseudogene	-	-75610
chr2	150487473	150487986	150487729	RND3	ENSG00000115963.14	protein_coding	-	-51281
chr2	150644194	150645057	150644625	ENSG00000232359	ENSG00000232359.1	lncRNA	-	24559
chr2	150806119	150806790	150806454	ENSG00000228064	ENSG00000228064.1	lncRNA	+	-176051
chr2	151056685	151057322	151057003	ENSG00000222031	ENSG00000222031.1	lncRNA	-	8230
chr2	156486183	156486547	156486365	GPD2	ENSG00000115159.17	protein_coding	+	51076
chr2	157031885	157032570	157032227	ENSG00000286530	ENSG00000286530.1	lncRNA	+	-1609
chr2	157809158	157809697	157809427	ACVR1	ENSG00000115170.16	protein_coding	-	-66902
chr2	158024321	158024829	158024575	RNU6-932P	ENSG00000212410.1	snRNA	-	38682
chr2	160164811	160165582	160165196	ITGB6	ENSG00000115221.12	protein_coding	-	-35116
chr2	160214571	160214989	160214780	ITGB6	ENSG00000115221.12	protein_coding	-	14468
chr2	160666092	160667073	160666582	RBMS1	ENSG00000153250.21	protein_coding	-	172776
chr2	162301065	162301557	162301311	IFIH1	ENSG00000115267.10	protein_coding	-	-17372
chr2	162840618	162840991	162840804	KCNH7	ENSG00000184611.14	protein_coding	-	2038
chr2	163551619	163552480	163552049	FIGN	ENSG00000182263.14	protein_coding	-	-183962
chr2	163717891	163718624	163718257	FIGN	ENSG00000182263.14	protein_coding	-	-17754
chr2	164568237	164568745	164568491	ENSG00000277998	ENSG00000277998.1	unprocessed_pseudogene	+	-5249
