chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr8	76901835	76902671	76902253	Gm10649	ENSMUSG00000074235.4	bidirectional_promoter_lncRNA	-	1633
chr8	78063503	78063913	78063708	Gm29895	ENSMUSG00000110382.1	lincRNA	+	19699
chr8	79350101	79350645	79350373	Smad1	ENSMUSG00000031681.16	protein_coding	-	-49144
chr8	80878730	80879016	80878873	Gm31105	ENSMUSG00000109587.1	antisense	+	-1066
chr8	82027316	82027941	82027628	Gm25267	ENSMUSG00000089147.1	snRNA	-	-125153
chr8	83972245	83973315	83972780	Prkaca	ENSMUSG00000005469.10	protein_coding	+	-212
chr8	84846461	84847587	84847024	Calr	ENSMUSG00000003814.8	protein_coding	-	91
chr8	84928635	84929018	84928826	Gm24197	ENSMUSG00000092826.1	miRNA	-	3194
chr8	84979549	84980475	84980012	Junb	ENSMUSG00000052837.7	protein_coding	-	1295
chr8	85024945	85025763	85025354	Asna1	ENSMUSG00000052456.9	protein_coding	-	74
chr8	87875390	87875910	87875650	Zfp423	ENSMUSG00000045333.15	protein_coding	-	-83944
chr8	87960102	87960867	87960484	Zfp423	ENSMUSG00000045333.15	protein_coding	-	890
chr8	90854568	90855216	90854892	Gm45641	ENSMUSG00000110166.1	antisense	-	5047
chr8	90869066	90870118	90869592	Gm45640	ENSMUSG00000109812.1	TEC	+	-6988
chr8	90954749	90955803	90955276	Gm6658	ENSMUSG00000074171.2	TEC	-	46861
chr8	91051021	91051411	91051216	Gm45363	ENSMUSG00000110377.1	TEC	+	-4047
chr8	91190838	91191186	91191012	Gm23408	ENSMUSG00000089148.1	misc_RNA	-	5830
chr8	91800963	91801838	91801400	Irx3	ENSMUSG00000031734.13	protein_coding	-	-666
chr8	91801787	91802419	91802103	Irx3	ENSMUSG00000031734.13	protein_coding	-	37
chr8	91878841	91879523	91879182	Gm28511	ENSMUSG00000099664.1	lincRNA	+	13312
chr8	92008630	92009354	92008992	Gm36843	ENSMUSG00000110274.1	lincRNA	+	11399
chr8	93813330	93813738	93813534	4930488L21Rik	ENSMUSG00000097520.2	antisense	-	-187
chr8	94601278	94602307	94601792	Rspry1	ENSMUSG00000050079.10	protein_coding	+	-144
chr8	96040183	96040650	96040416	Gm8637	ENSMUSG00000110506.1	processed_pseudogene	+	118888
chr8	105297350	105298146	105297748	E2f4	ENSMUSG00000014859.9	protein_coding	+	86
chr8	105533855	105534334	105534094	Hsd11b2	ENSMUSG00000031891.6	protein_coding	+	15340
chr8	105613735	105614590	105614162	Mir1966	ENSMUSG00000089432.1	miRNA	+	-1303
chr8	105635915	105637581	105636748	Ctcf	ENSMUSG00000005698.15	protein_coding	+	181
chr8	105758059	105758934	105758496	Gfod2	ENSMUSG00000013150.15	protein_coding	-	-167
chr8	105826934	105827922	105827428	Ranbp10	ENSMUSG00000037415.7	protein_coding	-	79
chr8	105854677	105855498	105855087	Thap11	ENSMUSG00000036442.8	protein_coding	+	-44
chr8	105880527	105881371	105880949	Edc4	ENSMUSG00000036270.16	protein_coding	+	69
chr8	105893325	105893766	105893545	Nrn1l	ENSMUSG00000044287.6	protein_coding	+	-21
chr8	105936793	105937536	105937164	Psmb10	ENSMUSG00000031897.9	protein_coding	-	-1279
chr8	106010977	106011809	106011393	Ddx28	ENSMUSG00000045538.6	protein_coding	-	-488
chr8	108703669	108704239	108703954	Gm38042	ENSMUSG00000104292.1	TEC	+	-33638
chr8	108704216	108705190	108704703	Gm38042	ENSMUSG00000104292.1	TEC	+	-32889
chr8	108710776	108711157	108710966	Gm38042	ENSMUSG00000104292.1	TEC	+	-26626
chr8	110919316	110920553	110919934	St3gal2	ENSMUSG00000031749.12	protein_coding	+	13
chr8	111779637	111780222	111779929	Bcar1	ENSMUSG00000031955.10	protein_coding	-	36121
chr8	115398037	115398401	115398219	4930488N15Rik	ENSMUSG00000110592.1	lincRNA	+	-187172
chr8	115402843	115403182	115403012	4930488N15Rik	ENSMUSG00000110592.1	lincRNA	+	-182379
chr8	116036470	116036989	116036729	Gm45733	ENSMUSG00000110620.1	lincRNA	-	64659
chr8	116438954	116439277	116439115	Gm5357	ENSMUSG00000110700.1	processed_pseudogene	+	-50070
chr8	122720374	122720738	122720556	Cbfa2t3	ENSMUSG00000006362.16	protein_coding	-	21448
chr8	126596201	126596674	126596437	Irf2bp2	ENSMUSG00000051495.7	protein_coding	-	2452
chr8	126721427	126722088	126721757	Gm45805	ENSMUSG00000110626.1	lincRNA	-	-36576
chr8	128112977	128113561	128113269	Mir21c	ENSMUSG00000099326.1	miRNA	-	-164955
chr8	128358651	128359407	128359029	Mir1903	ENSMUSG00000084523.1	miRNA	+	-211
chr9	13573953	13574570	13574261	Gm22643	ENSMUSG00000093092.1	miRNA	+	-46964
chr9	16215307	16215837	16215572	Gm48726	ENSMUSG00000111652.1	TEC	-	-219822
chr9	21033164	21033580	21033372	Gm47079	ENSMUSG00000110790.1	antisense	-	1016
chr9	22800554	22801091	22800822	Gm27639	ENSMUSG00000098940.1	snRNA	-	27988
chr9	27298807	27299427	27299117	Igsf9b	ENSMUSG00000034275.18	protein_coding	+	-86
chr9	30314643	30315127	30314885	Gm26435	ENSMUSG00000096018.1	snRNA	-	22912
chr9	30456213	30456725	30456469	Snx19	ENSMUSG00000031993.7	protein_coding	+	29362
chr9	31925696	31926249	31925972	Gm3756	ENSMUSG00000091639.2	processed_pseudogene	-	-10827
chr9	32503937	32504624	32504280	Gm27201	ENSMUSG00000098645.1	antisense	+	-4132
chr9	32544718	32545067	32544892	Fli1	ENSMUSG00000016087.13	protein_coding	-	2032
chr9	32591650	32592131	32591890	Gm47680	ENSMUSG00000110844.1	lincRNA	+	-21561
chr9	32731697	32732151	32731924	Gm27240	ENSMUSG00000098843.1	antisense	-	20754
chr9	32899803	32900315	32900059	Gm27162	ENSMUSG00000099025.1	lincRNA	-	-28906
chr9	32906038	32906940	32906489	Gm27162	ENSMUSG00000099025.1	lincRNA	-	-22476
chr9	36767340	36768137	36767738	Stt3a	ENSMUSG00000032116.18	protein_coding	-	60
chr9	37488540	37490206	37489373	Msantd2	ENSMUSG00000042138.9	protein_coding	+	353
chr9	37552444	37552976	37552710	Nrgn	ENSMUSG00000053310.11	protein_coding	-	-193
chr9	37567829	37568486	37568157	Siae	ENSMUSG00000001942.8	protein_coding	+	12460
chr9	41461699	41462283	41461991	Gm49317	ENSMUSG00000111462.2	lincRNA	+	-12863
chr9	41479945	41480451	41480198	Gm49317	ENSMUSG00000111462.2	lincRNA	+	5344
chr9	41579645	41580029	41579837	Gm28119	ENSMUSG00000100158.1	sense_intronic	+	-2070
chr9	42123876	42124583	42124229	Sorl1	ENSMUSG00000049313.8	protein_coding	-	-67
chr9	43504310	43504991	43504650	Gm36855	ENSMUSG00000111110.1	lincRNA	-	-16353
chr9	43743344	43744593	43743968	Nectin1	ENSMUSG00000032012.9	protein_coding	+	-15
chr9	44072442	44073047	44072744	Gm39325	ENSMUSG00000111415.1	antisense	-	1277
chr9	44319569	44320600	44320084	C2cd2l	ENSMUSG00000032120.11	protein_coding	-	-200
chr9	44482521	44482978	44482749	Bcl9l	ENSMUSG00000063382.6	protein_coding	+	-75
chr9	44721161	44721660	44721410	Gm47239	ENSMUSG00000111280.1	TEC	+	8401
chr9	44880852	44881923	44881387	Kmt2a	ENSMUSG00000002028.13	protein_coding	-	92
chr9	44904931	44905386	44905158	Gm26249	ENSMUSG00000080358.1	snRNA	+	7294
chr9	46479911	46480802	46480356	Gm47144	ENSMUSG00000111115.1	lincRNA	-	-24716
chr9	47529816	47530623	47530219	Cadm1	ENSMUSG00000032076.20	protein_coding	+	47
chr9	48835562	48836717	48836139	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-82
chr9	56465165	56465745	56465455	AC159819.1	ENSMUSG00000118653.1	protein_coding	+	27999
chr9	56505816	56506329	56506072	Gm47175	ENSMUSG00000111343.1	TEC	-	-588
chr9	56506281	56506831	56506556	Gm47175	ENSMUSG00000111343.1	TEC	-	-104
chr9	56507125	56507602	56507363	Gm47175	ENSMUSG00000111343.1	TEC	-	703
chr9	57072855	57073945	57073400	Sin3a	ENSMUSG00000042557.14	protein_coding	+	1361
chr9	57075675	57076492	57076083	Sin3a	ENSMUSG00000042557.14	protein_coding	+	4044
chr9	57467793	57468371	57468082	Scamp5	ENSMUSG00000040722.7	protein_coding	-	23
chr9	57939872	57940842	57940357	Sema7a	ENSMUSG00000038264.8	protein_coding	+	246
chr9	58197969	58198287	58198128	1600029O15Rik	ENSMUSG00000057818.8	transcribed_processed_pseudogene	+	-4768
chr9	58247049	58247712	58247380	Pml	ENSMUSG00000036986.16	protein_coding	-	-2405
chr9	59056132	59056926	59056529	Neo1	ENSMUSG00000032340.8	protein_coding	-	20089
chr9	60309749	60310414	60310081	2010001M07Rik	ENSMUSG00000111296.1	antisense	+	-24060
chr9	60841367	60841830	60841598	Gm9869	ENSMUSG00000052143.8	antisense	-	3399
chr9	61370391	61370886	61370638	Gm10655	ENSMUSG00000074256.3	lincRNA	-	-1554
chr9	61372078	61372771	61372424	Tle3	ENSMUSG00000032280.16	protein_coding	+	59
chr9	61405010	61405622	61405316	Tle3	ENSMUSG00000032280.16	protein_coding	+	32951
chr9	61745362	61745970	61745666	Gm47241	ENSMUSG00000111739.1	processed_pseudogene	+	-17417
chr9	62979980	62981342	62980661	Pias1	ENSMUSG00000032405.10	protein_coding	-	-7262
chr9	63568330	63568760	63568545	Iqch	ENSMUSG00000037801.13	protein_coding	-	-33947
chr9	63568714	63569289	63569001	Iqch	ENSMUSG00000037801.13	protein_coding	-	-33491
chr9	64021779	64022564	64022171	Smad6	ENSMUSG00000036867.7	protein_coding	-	113
chr9	65560980	65561351	65561165	Plekho2	ENSMUSG00000050721.9	protein_coding	-	-18874
chr9	65787364	65787859	65787611	Zfp609	ENSMUSG00000040524.9	protein_coding	-	-39952
chr9	67049028	67049758	67049393	Tpm1	ENSMUSG00000032366.15	protein_coding	-	-12
chr9	69289460	69290905	69290182	Gm15511	ENSMUSG00000086648.1	antisense	-	-74064
chr9	70207024	70207959	70207491	Myo1e	ENSMUSG00000032220.10	protein_coding	+	142
chr9	71896379	71896762	71896570	Gm38111	ENSMUSG00000102939.1	TEC	-	-2882
chr9	75927418	75928010	75927714	Gm44355	ENSMUSG00000105435.1	miRNA	+	16293
chr9	82974100	82974784	82974442	Phip	ENSMUSG00000032253.13	protein_coding	-	-1073
chr9	82974963	82976222	82975592	Phip	ENSMUSG00000032253.13	protein_coding	-	77
chr9	94696650	94697061	94696855	Gm16262	ENSMUSG00000089709.1	antisense	-	-5463
chr9	95184329	95184862	95184595	Gm47168	ENSMUSG00000111087.1	processed_pseudogene	-	191912
chr9	95405395	95406016	95405705	Chst2	ENSMUSG00000033350.7	protein_coding	-	-1016
chr9	95749707	95750577	95750142	Trpc1	ENSMUSG00000032839.13	protein_coding	-	-232
chr9	96752530	96753199	96752864	Zbtb38	ENSMUSG00000040433.16	protein_coding	-	34
chr9	100506705	100507026	100506865	Il20rb	ENSMUSG00000044244.18	protein_coding	-	20078
chr9	103111571	103112184	103111877	Rab6b	ENSMUSG00000032549.7	protein_coding	+	91
chr9	107568921	107569490	107569205	Gm9917	ENSMUSG00000097099.2	antisense	-	791
chr9	107635121	107635797	107635459	Gnai2	ENSMUSG00000032562.13	protein_coding	-	93
chr9	107667016	107667628	107667322	Slc38a3	ENSMUSG00000010064.15	protein_coding	-	-2207
chr9	107675648	107676331	107675989	Gnat1	ENSMUSG00000034837.12	protein_coding	-	-3722
chr9	107709220	107710573	107709896	Sema3f	ENSMUSG00000034684.12	protein_coding	-	-578
chr9	107982637	107983129	107982883	Gm20661	ENSMUSG00000079323.9	protein_coding	+	-174
chr9	107983375	107983963	107983669	Gm20661	ENSMUSG00000079323.9	protein_coding	+	612
chr9	108001860	108003163	108002511	Ip6k1	ENSMUSG00000032594.11	protein_coding	+	11
chr9	108263173	108264397	108263785	Dag1	ENSMUSG00000039952.15	protein_coding	-	-172
chr9	108490084	108491319	108490701	Usp19	ENSMUSG00000006676.16	protein_coding	+	100
chr9	108516447	108517512	108516979	Qrich1	ENSMUSG00000006673.14	protein_coding	+	174
chr9	108566639	108567183	108566911	Ndufaf3	ENSMUSG00000070283.4	protein_coding	-	-522
chr9	108567141	108568020	108567580	4833445I07Rik	ENSMUSG00000103103.1	lincRNA	+	48
chr9	108569645	108570399	108570022	Dalrd3	ENSMUSG00000019039.14	protein_coding	+	137
chr9	108597209	108597902	108597555	P4htm	ENSMUSG00000006675.10	protein_coding	-	-111
chr9	108795735	108796332	108796033	Gm23034	ENSMUSG00000088626.2	snoRNA	-	646
chr9	108826892	108827445	108827168	Celsr3	ENSMUSG00000023473.13	protein_coding	+	849
chr9	108991355	108992160	108991757	Pfkfb4	ENSMUSG00000025648.18	protein_coding	+	-20
chr9	110476026	110477214	110476620	Klhl18	ENSMUSG00000054792.15	protein_coding	-	-73
chr9	111271185	111272735	111271960	Epm2aip1	ENSMUSG00000046785.8	protein_coding	+	32
chr9	113792256	113793213	113792734	Gm25059	ENSMUSG00000087992.1	snoRNA	-	16437
chr9	113793158	113793514	113793336	Gm25059	ENSMUSG00000087992.1	snoRNA	-	17039
chr9	118725143	118725659	118725401	Gm10157	ENSMUSG00000066270.3	processed_pseudogene	-	-112553
chr9	118960315	118960889	118960602	Gm2415	ENSMUSG00000086119.2	antisense	-	34148
chr9	119031716	119032433	119032074	Mir26a-1	ENSMUSG00000065513.1	miRNA	+	279
chr9	119578874	119579257	119579065	Scn5a	ENSMUSG00000032511.17	protein_coding	-	50
chrX	6399560	6400616	6400088	Shroom4	ENSMUSG00000068270.15	protein_coding	+	235
chrX	7670325	7671538	7670931	Plp2	ENSMUSG00000031146.6	protein_coding	-	-458
chrX	7733595	7734101	7733848	Praf2	ENSMUSG00000031149.7	protein_coding	+	5410
chrX	7877975	7878679	7878327	Pim2	ENSMUSG00000031155.17	protein_coding	+	66
chrX	8131928	8133054	8132491	Wdr13	ENSMUSG00000031166.13	protein_coding	-	-400
chrX	8206129	8206748	8206438	Porcn	ENSMUSG00000031169.13	protein_coding	-	-86
chrX	9199699	9200096	9199897	Lancl3	ENSMUSG00000047344.9	protein_coding	+	-4
chrX	10719003	10719361	10719182	Gm14493	ENSMUSG00000085587.1	antisense	-	473
chrX	11437097	11437575	11437336	H2al1j	ENSMUSG00000069038.2	protein_coding	+	109515
chrX	11839582	11840227	11839904	Gm26314	ENSMUSG00000065825.1	snRNA	+	-10579
chrX	12005603	12006109	12005856	Gm14512	ENSMUSG00000081947.2	processed_pseudogene	+	21389
chrX	12006127	12006594	12006360	Gm14512	ENSMUSG00000081947.2	processed_pseudogene	+	21893
chrX	12080201	12081067	12080634	Bcor	ENSMUSG00000040363.15	protein_coding	-	-79720
chrX	12089631	12089967	12089799	Bcor	ENSMUSG00000040363.15	protein_coding	-	-70555
chrX	12158238	12159389	12158813	Bcor	ENSMUSG00000040363.15	protein_coding	-	-1541
chrX	13070549	13071692	13071120	Usp9x	ENSMUSG00000031010.17	protein_coding	+	-377
chrX	13071656	13072206	13071931	Usp9x	ENSMUSG00000031010.17	protein_coding	+	434
chrX	13845899	13847212	13846555	Cask	ENSMUSG00000031012.17	protein_coding	-	-4811
chrX	14628112	14629005	14628558	Gm14505	ENSMUSG00000084907.1	lincRNA	+	-168176
chrX	16894387	16894810	16894598	Ndp	ENSMUSG00000040138.7	protein_coding	-	-17175
chrX	18161828	18163371	18162599	Kdm6a	ENSMUSG00000037369.17	protein_coding	+	25
chrX	20291432	20292091	20291761	Slc9a7	ENSMUSG00000037341.14	protein_coding	-	-45
chrX	20658108	20658691	20658399	Uba1	ENSMUSG00000001924.15	protein_coding	+	74
chrX	20662647	20663376	20663011	Uba1	ENSMUSG00000001924.15	protein_coding	+	4686
chrX	20687510	20689099	20688304	Cdk16	ENSMUSG00000031065.14	protein_coding	+	351
chrX	23692611	23693699	23693155	Wdr44	ENSMUSG00000036769.14	protein_coding	+	105
chrX	38811237	38811637	38811437	6030498E09Rik	ENSMUSG00000051361.7	protein_coding	+	38767
chrX	42151992	42152428	42152210	Gm37564	ENSMUSG00000104042.1	TEC	-	2030
chrX	42343022	42343971	42343496	Gm14619	ENSMUSG00000083450.1	processed_pseudogene	+	-4015
chrX	42431906	42432693	42432299	Tex13c2	ENSMUSG00000105993.1	protein_coding	+	-57391
chrX	48091963	48092620	48092291	Xpnpep2	ENSMUSG00000037005.16	protein_coding	+	-16433
chrX	48284523	48285989	48285256	Gm22528	ENSMUSG00000089443.1	snRNA	+	-14322
chrX	48314497	48315197	48314847	Gm22612	ENSMUSG00000088918.1	snRNA	+	7805
chrX	48343318	48344033	48343675	Bcorl1	ENSMUSG00000036959.15	protein_coding	+	2318
chrX	50841144	50841602	50841373	Stk26	ENSMUSG00000031112.10	protein_coding	+	327
chrX	52164970	52165660	52165315	Gpc4	ENSMUSG00000031119.4	protein_coding	-	64
chrX	52911938	52912770	52912354	Phf6	ENSMUSG00000025626.16	protein_coding	+	89
chrX	56346119	56346731	56346425	Zfp449	ENSMUSG00000073176.4	protein_coding	+	26
chrX	56454593	56455084	56454838	Ints6l	ENSMUSG00000035967.15	protein_coding	+	-18
chrX	56609369	56610337	56609853	Slc9a6	ENSMUSG00000060681.15	protein_coding	+	97
chrX	57392394	57393329	57392861	Rbmx	ENSMUSG00000031134.16	protein_coding	-	-174
chrX	71049818	71050407	71050112	Mamld1	ENSMUSG00000059401.14	protein_coding	+	-127
chrX	73966230	73966875	73966552	Hcfc1	ENSMUSG00000031386.14	protein_coding	-	196
chrX	73966834	73967987	73967410	Hcfc1	ENSMUSG00000031386.14	protein_coding	-	1054
chrX	75044528	75044960	75044744	Gm15367	ENSMUSG00000082873.1	processed_pseudogene	+	34155
chrX	75818833	75819351	75819092	4933407K13Rik	ENSMUSG00000087396.7	processed_transcript	-	54394
chrX	94122143	94123738	94122940	Zfx	ENSMUSG00000079509.10	protein_coding	-	-761
chrX	94234178	94235551	94234864	Klhl15	ENSMUSG00000043929.16	protein_coding	+	266
chrX	94366567	94367302	94366934	Fam90a1b	ENSMUSG00000043549.13	protein_coding	-	158
chrX	95165886	95166807	95166346	Arhgef9	ENSMUSG00000025656.17	protein_coding	-	-30509
chrX	95711488	95712206	95711847	Zc3h12b	ENSMUSG00000035045.17	protein_coding	+	170
chrX	96095594	96096433	96096013	Msn	ENSMUSG00000031207.16	protein_coding	+	-28
chrX	98380188	98380873	98380530	Gm14811	ENSMUSG00000082933.1	processed_pseudogene	+	-103259
chrX	99975173	99975990	99975581	Eda	ENSMUSG00000059327.9	protein_coding	+	-24
chrX	101222037	101222930	101222483	Snx12	ENSMUSG00000046032.16	protein_coding	-	-79
chrX	101253893	101255246	101254569	Foxo4	ENSMUSG00000042903.8	protein_coding	+	42
chrX	101419605	101420127	101419866	Zmym3	ENSMUSG00000031310.16	protein_coding	-	-982
chrX	101429071	101430288	101429679	Nono	ENSMUSG00000031311.17	protein_coding	+	362
chrX	101994005	101994607	101994306	Gm27843	ENSMUSG00000098968.1	miRNA	-	-18845
chrX	102251899	102252408	102252153	Cited1	ENSMUSG00000051159.16	protein_coding	-	-27
chrX	103821517	103822247	103821882	Slc16a2	ENSMUSG00000033965.10	protein_coding	-	-100
chrX	104670531	104671460	104670995	Zdhhc15	ENSMUSG00000033906.5	protein_coding	-	-68
chrX	106186598	106187303	106186950	Pgk1	ENSMUSG00000062070.12	protein_coding	+	-149
chrX	109095183	109095805	109095494	Sh3bgrl	ENSMUSG00000031246.14	protein_coding	+	130
chrX	112311156	112311569	112311362	Apool	ENSMUSG00000025525.12	protein_coding	+	29
chrX	134600626	134601630	134601128	Gla	ENSMUSG00000031266.7	protein_coding	-	4
chrX	134751215	134751620	134751417	Armcx6	ENSMUSG00000050394.14	protein_coding	-	1
chrX	134756328	134757367	134756847	Armcx3	ENSMUSG00000049047.11	protein_coding	+	253
chrX	136172027	136172640	136172333	Tceal8	ENSMUSG00000051579.10	protein_coding	-	-8
chrX	139684526	139685246	139684886	Tbc1d8b	ENSMUSG00000042473.8	protein_coding	+	-109
chrX	139871092	139871948	139871520	Morc4	ENSMUSG00000031434.15	protein_coding	-	-156
chrX	140529025	140529574	140529299	AL683809.1	ENSMUSG00000118524.1	processed_pseudogene	-	-54299
chrX	140547655	140548546	140548100	AL683809.1	ENSMUSG00000118524.1	processed_pseudogene	-	-35498
chrX	140558076	140558923	140558499	AL683809.1	ENSMUSG00000118524.1	processed_pseudogene	-	-25099
chrX	140575652	140576198	140575925	AL683809.1	ENSMUSG00000118524.1	processed_pseudogene	-	-7673
chrX	140664215	140666073	140665144	Mid2	ENSMUSG00000000266.11	protein_coding	+	546
chrX	140956314	140957401	140956857	Atg4a	ENSMUSG00000079418.3	protein_coding	+	-49
chrX	140983506	140983974	140983740	Atg4a	ENSMUSG00000079418.3	protein_coding	+	26834
chrX	142369893	142370351	142370122	Acsl4	ENSMUSG00000031278.12	protein_coding	-	-20412
chrX	150812687	150813456	150813071	Maged2	ENSMUSG00000025268.15	protein_coding	-	-1273
chrX	151343670	151344719	151344194	Fam120c	ENSMUSG00000025262.8	protein_coding	+	20
chrX	151802852	151803972	151803412	Huwe1	ENSMUSG00000025261.18	protein_coding	+	2606
chrX	152143956	152144619	152144287	Iqsec2	ENSMUSG00000041115.16	protein_coding	+	20
chrX	152232563	152233116	152232839	Kdm5c	ENSMUSG00000025332.14	protein_coding	+	-180
chrX	152233097	152233883	152233490	Kdm5c	ENSMUSG00000025332.14	protein_coding	+	471
chrX	153723403	153723996	153723699	Nbdy	ENSMUSG00000086316.8	protein_coding	+	110
chrX	159626928	159628028	159627478	Sh3kbp1	ENSMUSG00000040990.17	protein_coding	+	207
chrX	162829099	162829828	162829463	Txlng	ENSMUSG00000038344.14	protein_coding	-	10
chrX	169879343	169879765	169879554	G530011O06Rik	ENSMUSG00000072844.6	processed_transcript	-	-99362
