chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr13	3633825	3634522	3634173	Asb13	ENSMUSG00000033781.7	protein_coding	+	142
chr13	3893178	3893806	3893492	Gm47813	ENSMUSG00000113128.1	TEC	-	-6755
chr13	3917545	3918417	3917981	Net1	ENSMUSG00000021215.15	protein_coding	-	-238
chr13	4608775	4609567	4609171	Akr1e1	ENSMUSG00000045410.18	protein_coding	-	-2
chr13	4662344	4663261	4662802	Gm40658	ENSMUSG00000113717.1	lincRNA	+	18896
chr13	5302077	5302551	5302314	Gm47451	ENSMUSG00000113668.1	unprocessed_pseudogene	-	86137
chr13	5314942	5315442	5315192	Gm47451	ENSMUSG00000113668.1	unprocessed_pseudogene	-	99015
chr13	5592337	5593021	5592679	Gm35330	ENSMUSG00000114053.1	lincRNA	-	-131830
chr13	5613978	5614694	5614336	Gm35330	ENSMUSG00000114053.1	lincRNA	-	-110173
chr13	5614711	5615298	5615004	Gm35330	ENSMUSG00000114053.1	lincRNA	-	-109505
chr13	5802748	5803254	5803001	Gm26043	ENSMUSG00000080562.2	miRNA	-	-18856
chr13	5845053	5846020	5845536	1700016G22Rik	ENSMUSG00000100625.7	lincRNA	-	-12555
chr13	5860639	5861867	5861253	Klf6	ENSMUSG00000000078.7	protein_coding	+	-228
chr13	5870301	5871061	5870681	Klf6	ENSMUSG00000000078.7	protein_coding	+	9200
chr13	6469352	6469951	6469651	2900042G08Rik	ENSMUSG00000114195.1	TEC	+	-60943
chr13	6547756	6548594	6548175	Pitrm1	ENSMUSG00000021193.10	protein_coding	+	27
chr13	6647053	6647490	6647271	Pfkp	ENSMUSG00000021196.14	protein_coding	-	-1505
chr13	6648496	6649300	6648898	Pfkp	ENSMUSG00000021196.14	protein_coding	-	122
chr13	8643790	8644425	8644107	Gm48262	ENSMUSG00000113742.1	TEC	+	91088
chr13	8645229	8645669	8645449	Gm48262	ENSMUSG00000113742.1	TEC	+	92430
chr13	8785274	8785591	8785432	Gm48327	ENSMUSG00000113391.1	TEC	-	-12969
chr13	8839720	8840402	8840061	Gm48375	ENSMUSG00000114094.1	TEC	-	5690
chr13	8870489	8871960	8871224	Wdr37	ENSMUSG00000021147.17	protein_coding	-	-684
chr13	8885344	8886284	8885814	Gm48574	ENSMUSG00000113245.1	TEC	-	-8
chr13	8995523	8996720	8996121	Gtpbp4	ENSMUSG00000021149.8	protein_coding	-	39
chr13	9093327	9094607	9093967	Larp4b	ENSMUSG00000033499.14	protein_coding	+	87
chr13	9140239	9140632	9140435	Gm28155	ENSMUSG00000099428.1	processed_pseudogene	-	-445
chr13	9180274	9180784	9180529	Gm28155	ENSMUSG00000099428.1	processed_pseudogene	-	39649
chr13	9181874	9182231	9182052	Gm28155	ENSMUSG00000099428.1	processed_pseudogene	-	41172
chr13	9190903	9191721	9191312	Gm8784	ENSMUSG00000113936.1	processed_pseudogene	+	-32224
chr13	9237468	9238113	9237790	Gm8784	ENSMUSG00000113936.1	processed_pseudogene	+	14254
chr13	9276268	9277346	9276807	Dip2c	ENSMUSG00000048264.16	protein_coding	+	280
chr13	9737055	9737415	9737235	Gm47802	ENSMUSG00000113885.1	antisense	+	3339
chr13	9763661	9765404	9764532	Zmynd11	ENSMUSG00000021156.17	protein_coding	-	-797
chr13	9775704	9776240	9775972	Zmynd11	ENSMUSG00000021156.17	protein_coding	-	10643
chr13	9834188	9834588	9834388	Gm24187	ENSMUSG00000088609.1	miRNA	-	-136
chr13	9882296	9883015	9882655	Gm47406	ENSMUSG00000113146.1	processed_pseudogene	+	-10254
chr13	10043879	10044627	10044253	Gm47411	ENSMUSG00000113502.1	TEC	-	-7594
chr13	10062630	10063076	10062853	Gm47405	ENSMUSG00000113680.1	sense_intronic	-	-8012
chr13	10071140	10071612	10071376	Gm47405	ENSMUSG00000113680.1	sense_intronic	-	511
chr13	10086191	10086813	10086502	Gm47405	ENSMUSG00000113680.1	sense_intronic	-	15637
chr13	10109376	10110182	10109779	Gm47405	ENSMUSG00000113680.1	sense_intronic	-	38914
chr13	10244125	10244702	10244413	Gm47404	ENSMUSG00000113261.1	sense_intronic	-	63607
chr13	10360709	10361283	10360996	Chrm3	ENSMUSG00000046159.16	protein_coding	-	150
chr13	11483091	11483711	11483401	Zp4-ps	ENSMUSG00000113593.1	transcribed_unprocessed_pseudogene	+	-38650
chr13	12257568	12258448	12258008	Mtr	ENSMUSG00000021311.9	protein_coding	-	-104
chr13	12340601	12341028	12340814	Actn2	ENSMUSG00000052374.16	protein_coding	-	55
chr13	12394690	12395703	12395196	Heatr1	ENSMUSG00000050244.9	protein_coding	+	170
chr13	12411963	12412613	12412288	Gm5928	ENSMUSG00000113931.1	processed_pseudogene	-	-13316
chr13	12460416	12460826	12460621	Lgals8	ENSMUSG00000057554.13	protein_coding	-	-4322
chr13	12461087	12461952	12461519	Lgals8	ENSMUSG00000057554.13	protein_coding	-	-3424
chr13	12473754	12474296	12474025	Lgals8	ENSMUSG00000057554.13	protein_coding	-	9082
chr13	12519863	12520642	12520252	Edaradd	ENSMUSG00000095105.2	protein_coding	-	-185
chr13	12565449	12566336	12565892	Ero1lb	ENSMUSG00000057069.7	protein_coding	+	19
chr13	12616427	12616973	12616700	Gm25483	ENSMUSG00000065158.1	snoRNA	+	27136
chr13	13393244	13393791	13393517	Gpr137b	ENSMUSG00000021306.11	protein_coding	-	-496
chr13	13504053	13504444	13504248	Gm48783	ENSMUSG00000114068.1	TEC	+	-10489
chr13	13538544	13539200	13538872	Gm48783	ENSMUSG00000114068.1	TEC	+	24135
chr13	13589937	13591076	13590506	Lyst	ENSMUSG00000019726.12	protein_coding	+	110
chr13	13889307	13890040	13889673	Gm7446	ENSMUSG00000113258.1	processed_pseudogene	-	-2325
chr13	13953905	13955325	13954615	B3galnt2	ENSMUSG00000039242.10	protein_coding	+	147
chr13	14039229	14039892	14039560	Tbce	ENSMUSG00000039233.12	protein_coding	-	-77
chr13	14062895	14064561	14063728	Ggps1	ENSMUSG00000021302.10	protein_coding	-	241
chr13	14612831	14613657	14613244	Psma2	ENSMUSG00000015671.11	protein_coding	+	5
chr13	14629958	14630658	14630308	AW209491	ENSMUSG00000039182.6	protein_coding	+	155
chr13	15462818	15463452	15463135	Gli3	ENSMUSG00000021318.15	protein_coding	+	-99
chr13	16011798	16012627	16012212	Inhba	ENSMUSG00000041324.14	protein_coding	+	362
chr13	17694479	17695789	17695134	Mplkip	ENSMUSG00000012429.9	protein_coding	+	-57
chr13	17803385	17803815	17803600	Cdk13	ENSMUSG00000041297.8	protein_coding	-	-1496
chr13	17804779	17805844	17805311	Cdk13	ENSMUSG00000041297.8	protein_coding	-	215
chr13	17943442	17944624	17944033	Rala	ENSMUSG00000008859.8	protein_coding	-	-205
chr13	17975803	17976318	17976060	Gm48776	ENSMUSG00000114077.1	transcribed_processed_pseudogene	-	14645
chr13	17983232	17983568	17983400	Gm48778	ENSMUSG00000113030.1	processed_transcript	-	-9132
chr13	17992728	17993608	17993168	Yae1d1	ENSMUSG00000075054.5	protein_coding	-	-180
chr13	18717078	18717636	18717357	Vps41	ENSMUSG00000041236.8	protein_coding	+	72
chr13	19365636	19366001	19365818	Trgc4	ENSMUSG00000076757.9	TR_C_gene	+	21261
chr13	19395326	19396269	19395797	Stard3nl	ENSMUSG00000003062.13	protein_coding	-	3
chr13	19619215	19619976	19619595	Epdr1	ENSMUSG00000002808.7	protein_coding	-	-331
chr13	20090151	20091688	20090919	Elmo1	ENSMUSG00000041112.17	protein_coding	+	324
chr13	20099377	20099947	20099662	Elmo1	ENSMUSG00000041112.17	protein_coding	+	9067
chr13	20140045	20140400	20140222	Elmo1	ENSMUSG00000041112.17	protein_coding	+	49627
chr13	20181238	20181816	20181527	Gm47665	ENSMUSG00000113649.1	TEC	+	-90377
chr13	20208031	20208670	20208350	Gm47665	ENSMUSG00000113649.1	TEC	+	-63554
chr13	20231881	20232578	20232229	Gm47665	ENSMUSG00000113649.1	TEC	+	-39675
chr13	21161197	21161566	21161381	Olfr1368	ENSMUSG00000045474.7	protein_coding	-	15515
chr13	21169618	21170351	21169984	Trim27	ENSMUSG00000021326.13	protein_coding	+	-9460
chr13	21179499	21181313	21180406	Trim27	ENSMUSG00000021326.13	protein_coding	+	962
chr13	21199752	21200881	21200316	Gm47806	ENSMUSG00000113104.1	antisense	-	12761
chr13	21222152	21222903	21222527	Gm47806	ENSMUSG00000113104.1	antisense	-	34972
chr13	21233663	21234283	21233973	Gm47806	ENSMUSG00000113104.1	antisense	-	46418
chr13	21362543	21363172	21362857	Zscan12	ENSMUSG00000036721.14	protein_coding	+	38
chr13	21402216	21402924	21402570	Zkscan3	ENSMUSG00000021327.19	protein_coding	-	-184
chr13	21408213	21408989	21408601	Gm50481	ENSMUSG00000118467.1	unitary_pseudogene	+	-3449
chr13	21423283	21423698	21423490	Gm50481	ENSMUSG00000118467.1	unitary_pseudogene	+	11440
chr13	21435428	21435822	21435625	4930470G03Rik	ENSMUSG00000085788.1	bidirectional_promoter_lncRNA	+	-4845
chr13	21440513	21441325	21440919	Pgbd1	ENSMUSG00000055313.15	protein_coding	-	-138
chr13	21453150	21454010	21453580	Zscan26	ENSMUSG00000022228.14	protein_coding	-	-149
chr13	21468008	21468950	21468479	Nkapl	ENSMUSG00000059395.4	protein_coding	-	-29
chr13	21478703	21479539	21479121	Zkscan4	ENSMUSG00000054931.7	protein_coding	+	215
chr13	21506096	21506756	21506426	Zfp389	ENSMUSG00000082396.4	transcribed_processed_pseudogene	-	-106
chr13	21530707	21531426	21531066	Zkscan8	ENSMUSG00000063894.15	protein_coding	-	-53
chr13	21709919	21710506	21710212	H2bc13	ENSMUSG00000094338.1	protein_coding	-	-5930
chr13	21716007	21716579	21716293	H2ac13	ENSMUSG00000071516.2	protein_coding	+	-128
chr13	21721667	21722350	21722008	H2bc14	ENSMUSG00000114279.1	protein_coding	+	-35
chr13	21733940	21734662	21734301	H4c11	ENSMUSG00000067455.5	protein_coding	+	-762
chr13	21753409	21754276	21753842	H2ac15	ENSMUSG00000063021.3	protein_coding	-	16
chr13	21783258	21783614	21783436	H3c11	ENSMUSG00000101972.1	protein_coding	-	67
chr13	21787113	21787686	21787399	Hist1h2bp	ENSMUSG00000069308.7	protein_coding	+	-61
chr13	21914507	21915015	21914761	Gm44456	ENSMUSG00000105839.1	miRNA	-	-10254
chr13	21940241	21940714	21940477	Zfp184	ENSMUSG00000006720.16	protein_coding	+	-4616
chr13	21940742	21941248	21940995	Zfp184	ENSMUSG00000006720.16	protein_coding	+	-4098
chr13	21973970	21975269	21974619	Pom121l2	ENSMUSG00000016982.6	protein_coding	+	-6574
chr13	22015705	22016180	22015942	Gm11290	ENSMUSG00000085827.8	lincRNA	+	1475
chr13	22022281	22022703	22022492	Gm11292	ENSMUSG00000043145.7	processed_transcript	+	-4206
chr13	22026381	22026891	22026636	Gm11292	ENSMUSG00000043145.7	processed_transcript	+	-62
chr13	22028629	22029094	22028861	Gm11292	ENSMUSG00000043145.7	processed_transcript	+	2163
chr13	22035482	22036011	22035746	H2bc12	ENSMUSG00000062727.4	protein_coding	+	-123
chr13	22041127	22041596	22041361	H4c9	ENSMUSG00000060639.5	protein_coding	-	0
chr13	22050601	22051516	22051058	Gm48356	ENSMUSG00000114817.1	TEC	+	1545
chr13	23368653	23369658	23369155	Zfp322a	ENSMUSG00000046351.11	protein_coding	-	-52
chr13	23423658	23424195	23423926	Abt1	ENSMUSG00000036376.3	protein_coding	-	61
chr13	23424443	23424937	23424690	Abt1	ENSMUSG00000036376.3	protein_coding	-	825
chr13	23430779	23431159	23430969	C230035I16Rik	ENSMUSG00000085024.1	lincRNA	-	-52
chr13	23432493	23432934	23432713	C230035I16Rik	ENSMUSG00000085024.1	lincRNA	-	1692
chr13	23432895	23433234	23433064	C230035I16Rik	ENSMUSG00000085024.1	lincRNA	-	2043
chr13	23445443	23446118	23445780	Gm46404	ENSMUSG00000113440.1	lincRNA	-	-154
chr13	23446067	23446405	23446236	Gm46404	ENSMUSG00000113440.1	lincRNA	-	302
chr13	23453367	23453945	23453656	Gm46404	ENSMUSG00000113440.1	lincRNA	-	7722
chr13	23488695	23489231	23488963	Btn2a2	ENSMUSG00000053216.15	protein_coding	-	107
chr13	23517504	23518361	23517932	n-TStga1	ENSMUSG00000104750.1	miRNA	+	-209
chr13	23526383	23526738	23526560	Gm11335	ENSMUSG00000085016.1	lincRNA	-	-4382
chr13	23530798	23531254	23531026	H4c8	ENSMUSG00000060981.7	protein_coding	+	-23
chr13	23531555	23531959	23531757	H4c8	ENSMUSG00000060981.7	protein_coding	+	708
chr13	23535102	23535564	23535333	H3c8	ENSMUSG00000099517.2	protein_coding	+	-88
chr13	23543166	23543722	23543444	H2bc9	ENSMUSG00000114456.1	protein_coding	-	53
chr13	23544171	23544699	23544435	H3c7	ENSMUSG00000100210.2	protein_coding	+	384
chr13	23551457	23551937	23551697	H4c6	ENSMUSG00000069274.3	protein_coding	-	50
chr13	23555968	23556423	23556195	H1f3	ENSMUSG00000052565.7	protein_coding	+	2934
chr13	23562107	23562785	23562446	H3c6	ENSMUSG00000069273.2	protein_coding	-	78
chr13	23574060	23574566	23574313	H2ac7	ENSMUSG00000071478.6	protein_coding	+	-67
chr13	23581285	23581819	23581552	H4c4	ENSMUSG00000061482.7	protein_coding	+	-45
chr13	23584910	23585212	23585061	H4c4	ENSMUSG00000061482.7	protein_coding	+	3464
chr13	23585783	23586247	23586015	H4c4	ENSMUSG00000061482.7	protein_coding	+	4418
chr13	23620908	23621536	23621222	H2bc6	ENSMUSG00000047246.7	protein_coding	-	99
chr13	23621520	23621868	23621694	H2bc6	ENSMUSG00000047246.7	protein_coding	-	571
chr13	23697910	23698746	23698328	H4c3	ENSMUSG00000060678.5	protein_coding	-	-125
chr13	23701194	23701546	23701370	H4c3	ENSMUSG00000060678.5	protein_coding	-	2917
chr13	23710175	23711039	23710607	Hfe	ENSMUSG00000006611.15	protein_coding	-	-246
chr13	23739404	23740161	23739782	H1f2	ENSMUSG00000036181.2	protein_coding	+	975
chr13	23746209	23746962	23746585	H2ac5-ps	ENSMUSG00000080999.1	unprocessed_pseudogene	-	87
chr13	23756742	23757151	23756946	H4c2	ENSMUSG00000069266.5	protein_coding	+	-66
chr13	23761000	23761811	23761405	H4c1	ENSMUSG00000060093.6	protein_coding	-	176
chr13	23763431	23764048	23763739	H1f1	ENSMUSG00000049539.3	protein_coding	+	74
chr13	23799299	23799800	23799549	Gm11337	ENSMUSG00000087173.1	antisense	-	-5049
chr13	24105223	24105807	24105515	Gm11343	ENSMUSG00000081707.1	processed_pseudogene	+	-90381
chr13	24280776	24281552	24281164	Carmil1	ENSMUSG00000021338.17	protein_coding	-	370
chr13	24338240	24339023	24338631	AL590864.1	ENSMUSG00000118631.1	antisense	-	9592
chr13	24442067	24442725	24442396	Gm11342	ENSMUSG00000084788.2	antisense	-	27594
chr13	24602918	24604003	24603460	Gm11346	ENSMUSG00000085603.3	transcribed_processed_pseudogene	-	-1464
chr13	24638306	24639299	24638802	Gm11346	ENSMUSG00000085603.3	transcribed_processed_pseudogene	-	33878
chr13	24685725	24686266	24685995	Armh2	ENSMUSG00000085861.1	protein_coding	+	-55236
chr13	24713614	24713988	24713801	Armh2	ENSMUSG00000085861.1	protein_coding	+	-27430
chr13	24721486	24721949	24721717	Armh2	ENSMUSG00000085861.1	protein_coding	+	-19514
chr13	24761130	24762204	24761667	Gmnn	ENSMUSG00000006715.11	protein_coding	-	-255
chr13	24792175	24792435	24792305	BC005537	ENSMUSG00000019132.11	protein_coding	+	-9351
chr13	24792376	24793149	24792762	BC005537	ENSMUSG00000019132.11	protein_coding	+	-8894
chr13	24800538	24801948	24801243	BC005537	ENSMUSG00000019132.11	protein_coding	+	-413
chr13	24831202	24832416	24831809	Tdp2	ENSMUSG00000035958.3	protein_coding	+	131
chr13	24920360	24920918	24920639	4932702P03Rik	ENSMUSG00000086796.2	antisense	+	15047
chr13	24937217	24938073	24937645	Aldh5a1	ENSMUSG00000035936.6	protein_coding	-	-15
chr13	24993034	24993642	24993338	Mrs2	ENSMUSG00000021339.4	protein_coding	-	-27040
chr13	25019820	25020578	25020199	Mrs2	ENSMUSG00000021339.4	protein_coding	-	-179
chr13	26357510	26357869	26357689	Gm47881	ENSMUSG00000114660.1	TEC	-	-2336
chr13	26404725	26405112	26404918	Gm47881	ENSMUSG00000114660.1	TEC	-	44893
chr13	26405721	26406195	26405958	Gm47881	ENSMUSG00000114660.1	TEC	-	45933
chr13	28502053	28502599	28502326	Gm6081	ENSMUSG00000086785.1	processed_pseudogene	-	-8905
chr13	28519749	28520303	28520026	Gm6081	ENSMUSG00000086785.1	processed_pseudogene	-	8795
chr13	28600574	28601345	28600959	Gm6081	ENSMUSG00000086785.1	processed_pseudogene	-	89728
chr13	28629189	28630683	28629936	Mir6368	ENSMUSG00000099158.1	miRNA	-	-80936
chr13	28718090	28719127	28718608	Mir6368	ENSMUSG00000099158.1	miRNA	-	7736
chr13	28724179	28724892	28724535	Mir6368	ENSMUSG00000099158.1	miRNA	-	13663
chr13	28757743	28758492	28758117	Mir6368	ENSMUSG00000099158.1	miRNA	-	47245
chr13	28833370	28833748	28833559	Gm11362	ENSMUSG00000082861.3	processed_pseudogene	+	-3315
chr13	28842758	28843367	28843062	Gm11362	ENSMUSG00000082861.3	processed_pseudogene	+	6188
chr13	28931170	28931764	28931467	Sox4	ENSMUSG00000076431.4	protein_coding	-	-22245
chr13	28953292	28954105	28953698	Sox4	ENSMUSG00000076431.4	protein_coding	-	-14
chr13	28957791	28958155	28957973	Sox4	ENSMUSG00000076431.4	protein_coding	-	4261
chr13	28958346	28959064	28958705	Sox4	ENSMUSG00000076431.4	protein_coding	-	4993
chr13	28959378	28959971	28959674	Sox4	ENSMUSG00000076431.4	protein_coding	-	5962
chr13	29292755	29293292	29293023	Gm11364	ENSMUSG00000086423.1	sense_intronic	-	56404
chr13	29637729	29638482	29638105	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-217568
chr13	29701227	29701796	29701511	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-154162
chr13	29709820	29710190	29710005	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-145668
chr13	29773361	29773962	29773661	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-82012
chr13	29780633	29781159	29780896	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-74777
chr13	29855150	29855908	29855529	Cdkal1	ENSMUSG00000006191.17	protein_coding	-	-144
chr13	29925853	29926754	29926303	Gm11365	ENSMUSG00000086893.1	antisense	+	-13979
chr13	29957838	29958494	29958166	Gm11365	ENSMUSG00000086893.1	antisense	+	17884
chr13	30095753	30096332	30096042	Gm47259	ENSMUSG00000113366.1	TEC	+	-2450
chr13	30136137	30136786	30136461	Mboat1	ENSMUSG00000038732.15	protein_coding	+	-27
chr13	30253780	30254323	30254051	Gm11366	ENSMUSG00000082648.1	processed_pseudogene	+	72336
chr13	30471222	30471719	30471470	Gm11369	ENSMUSG00000083882.1	processed_pseudogene	-	71537
chr13	30544809	30545612	30545210	Uqcrfs1	ENSMUSG00000038462.3	protein_coding	-	-151
chr13	30566810	30567155	30566982	Uqcrfs1	ENSMUSG00000038462.3	protein_coding	-	21621
chr13	30659568	30660588	30660078	Dusp22	ENSMUSG00000069255.13	protein_coding	+	80
chr13	30748764	30749643	30749203	Irf4	ENSMUSG00000021356.10	protein_coding	+	-22
chr13	30813120	30813507	30813313	Gm29675	ENSMUSG00000113515.1	lincRNA	-	18088
chr13	30973675	30974305	30973990	Exoc2	ENSMUSG00000021357.14	protein_coding	-	-102
chr13	30981694	30982019	30981856	Gm5447	ENSMUSG00000056257.3	TEC	+	7693
chr13	30985337	30986563	30985950	Gm5447	ENSMUSG00000056257.3	TEC	+	11787
chr13	31801011	31801573	31801292	Gm11379	ENSMUSG00000086144.2	antisense	+	3754
chr13	31806132	31806892	31806512	Foxc1	ENSMUSG00000050295.4	protein_coding	+	-120
chr13	32018809	32019382	32019095	Gm35732	ENSMUSG00000113935.1	antisense	+	48010
chr13	32236172	32236813	32236492	Gmds	ENSMUSG00000038372.14	protein_coding	-	-102247
chr13	32312678	32313057	32312867	Gmds	ENSMUSG00000038372.14	protein_coding	-	-25872
chr13	32338155	32339021	32338588	Gmds	ENSMUSG00000038372.14	protein_coding	-	-151
chr13	32681144	32681514	32681329	AL645799.1	ENSMUSG00000118652.1	lincRNA	+	67314
chr13	32801649	32802949	32802299	Wrnip1	ENSMUSG00000021400.8	protein_coding	+	262
chr13	32903190	32903665	32903427	Serpinb1c	ENSMUSG00000079049.9	protein_coding	-	5217
chr13	32965039	32965877	32965458	Serpinb6b	ENSMUSG00000042842.11	protein_coding	+	250
chr13	33004221	33005045	33004633	Serpinb9	ENSMUSG00000045827.10	protein_coding	+	1384
chr13	33074056	33074403	33074229	Serpinb1b	ENSMUSG00000051029.8	protein_coding	+	-4345
chr13	33935366	33936333	33935849	1110046J04Rik	ENSMUSG00000085457.3	antisense	+	283
chr13	33951050	33951750	33951400	Nqo2	ENSMUSG00000046949.16	protein_coding	+	-13286
chr13	33956830	33957253	33957041	Nqo2	ENSMUSG00000046949.16	protein_coding	+	-7645
chr13	33964277	33965453	33964865	Nqo2	ENSMUSG00000046949.16	protein_coding	+	179
chr13	33995227	33995635	33995431	Ripk1	ENSMUSG00000021408.15	protein_coding	+	-6931
chr13	34001960	34003110	34002535	Ripk1	ENSMUSG00000021408.15	protein_coding	+	173
chr13	34037239	34038068	34037653	Bphl	ENSMUSG00000038286.11	protein_coding	+	57
chr13	34046384	34046759	34046571	Bphl	ENSMUSG00000038286.11	protein_coding	+	8975
chr13	34077617	34078486	34078051	Tubb2a	ENSMUSG00000058672.7	protein_coding	-	45
chr13	34162579	34163627	34163103	Psmg4	ENSMUSG00000071451.10	protein_coding	+	140
chr13	34187486	34187879	34187682	Psmg4	ENSMUSG00000071451.10	protein_coding	+	24719
chr13	34344266	34345510	34344888	Slc22a23	ENSMUSG00000038267.15	protein_coding	-	-293
chr13	34398041	34398878	34398459	Gm6129	ENSMUSG00000113843.1	processed_pseudogene	-	3936
